channel_id,timestamp,host_id,content_type,protocol,content_id,geo_location,user_id
8,2088-05-14 17:10:00,156,2,1,,1,13.0
8,2088-05-14 17:10:01,156,7,1,,48,5.0
2,2088-05-14 17:11:00,123,4,1,,0,7.0
2,2088-05-14 17:11:01,123,4,1,,0,7.0
2,2088-05-14 17:11:02,123,4,1,,0,7.0
2,2088-05-14 17:11:03,123,4,1,,0,7.0
8,2088-05-14 17:11:04,156,2,1,,1,13.0
8,2088-05-14 17:12:00,156,2,1,,1,13.0
8,2088-05-14 17:12:01,1,8,1,,21,1.0
8,2088-05-14 17:12:02,156,8,1,,499,0.0
8,2088-05-14 17:12:03,156,8,1,,1,0.0
8,2088-05-14 17:13:00,156,8,1,,665,0.0
2,2088-05-14 17:13:01,123,4,1,,0,7.0
8,2088-05-14 17:13:02,156,2,1,,1,13.0
8,2088-05-14 17:13:03,156,8,1,,0,0.0
8,2088-05-14 17:14:00,156,8,1,,1184,0.0
8,2088-05-14 17:14:01,156,2,1,,1,13.0
8,2088-05-14 17:15:00,156,8,1,,971,0.0
8,2088-05-14 17:15:01,156,2,1,,1,13.0
8,2088-05-14 17:17:00,156,8,1,,665,0.0
2,2088-05-14 17:18:00,123,4,1,,0,7.0
2,2088-05-14 17:18:01,123,4,1,,535,7.0
8,2088-05-14 17:19:00,156,8,1,,971,0.0
1,2088-05-14 17:19:01,156,6,1,,1586,14.0
8,2088-05-14 17:20:00,156,8,1,,754,0.0
8,2088-05-14 17:20:01,156,8,1,,1,0.0
8,2088-05-14 17:20:02,156,8,1,,326,0.0
8,2088-05-14 17:21:00,156,8,1,,1,0.0
8,2088-05-14 17:21:01,156,8,1,,429,0.0
8,2088-05-14 17:22:00,156,2,1,,1,13.0
2,2088-05-14 17:22:01,123,4,1,,835,7.0
8,2088-05-14 17:23:00,156,2,1,,1,13.0
2,2088-05-14 17:23:01,123,4,1,,1512,7.0
2,2088-05-14 17:23:02,123,4,1,,1512,7.0
2,2088-05-14 17:23:03,123,4,1,,1512,7.0
8,2088-05-14 17:24:00,156,2,1,,1,13.0
2,2088-05-14 17:24:01,123,4,1,,1512,7.0
2,2088-05-14 17:24:02,123,4,1,,1512,7.0
2,2088-05-14 17:24:03,123,4,1,,1512,7.0
2,2088-05-14 17:24:04,123,4,1,,1512,7.0
2,2088-05-14 17:24:05,123,4,1,,1512,7.0
2,2088-05-14 17:24:06,123,4,1,,1512,7.0
2,2088-05-14 17:24:07,123,4,1,,1512,7.0
8,2088-05-14 17:24:08,156,8,1,,1,0.0
2,2088-05-14 17:24:09,123,4,1,,1512,7.0
2,2088-05-14 17:25:00,123,4,1,,1512,7.0
2,2088-05-14 17:25:01,123,4,1,,1512,7.0
2,2088-05-14 17:25:02,123,4,1,,1512,7.0
8,2088-05-14 17:25:03,156,2,1,,1,13.0
2,2088-05-14 17:25:04,123,4,1,,1512,7.0
8,2088-05-14 17:25:05,156,8,1,,842,0.0
8,2088-05-14 17:25:06,156,8,1,,754,0.0
2,2088-05-14 17:25:07,123,4,1,,1512,7.0
2,2088-05-14 17:25:08,123,4,1,,1512,7.0
2,2088-05-14 17:25:09,123,4,1,,1512,7.0
2,2088-05-14 17:25:10,123,4,1,,1512,7.0
8,2088-05-14 17:26:00,156,8,1,,1254,0.0
8,2088-05-14 17:26:01,124,8,1,,558,1.0
2,2088-05-14 17:26:02,123,4,1,,1512,7.0
2,2088-05-14 17:26:03,123,4,1,,1512,7.0
2,2088-05-14 17:26:04,123,4,1,,1512,7.0
2,2088-05-14 17:26:05,123,4,1,,1512,7.0
8,2088-05-14 17:26:06,156,2,1,,1,13.0
2,2088-05-14 17:26:07,123,4,1,,1512,7.0
2,2088-05-14 17:26:08,123,4,1,,1512,7.0
8,2088-05-14 17:26:09,156,8,1,,0,0.0
2,2088-05-14 17:26:10,123,4,1,,1512,7.0
2,2088-05-14 17:27:00,123,4,1,,1512,7.0
8,2088-05-14 17:27:01,156,8,1,,1,0.0
2,2088-05-14 17:27:02,123,4,1,,1512,7.0
8,2088-05-14 17:27:03,156,2,1,,1,13.0
2,2088-05-14 17:27:04,123,4,1,,1512,7.0
2,2088-05-14 17:27:05,123,4,1,,1512,7.0
2,2088-05-14 17:27:06,123,4,1,,1512,7.0
2,2088-05-14 17:27:07,123,4,1,,1512,7.0
8,2088-05-14 17:27:08,156,8,1,,0,0.0
2,2088-05-14 17:27:09,123,4,1,,1512,7.0
2,2088-05-14 17:27:10,123,4,1,,1512,7.0
2,2088-05-14 17:27:11,123,4,1,,1512,7.0
2,2088-05-14 17:28:00,123,4,1,,1512,7.0
2,2088-05-14 17:28:01,123,4,1,,1512,7.0
2,2088-05-14 17:28:02,123,4,1,,1512,7.0
2,2088-05-14 17:28:03,123,4,1,,1512,7.0
2,2088-05-14 17:28:04,123,4,1,,1512,7.0
2,2088-05-14 17:28:05,123,4,1,,1512,7.0
2,2088-05-14 17:28:06,123,4,1,,1512,7.0
8,2088-05-14 17:28:07,156,8,1,,0,0.0
2,2088-05-14 17:28:08,123,4,1,,1512,7.0
2,2088-05-14 17:28:09,123,4,1,,1512,7.0
8,2088-05-14 17:28:10,156,2,1,,1,13.0
2,2088-05-14 17:29:00,123,4,1,,1512,7.0
2,2088-05-14 17:29:01,123,4,1,,1512,7.0
2,2088-05-14 17:29:02,123,4,1,,1512,7.0
8,2088-05-14 17:29:03,156,2,1,,1,13.0
2,2088-05-14 17:29:04,123,4,1,,1512,7.0
2,2088-05-14 17:29:05,123,4,1,,1512,7.0
2,2088-05-14 17:29:06,123,4,1,,1512,7.0
2,2088-05-14 17:29:07,123,4,1,,1512,7.0
2,2088-05-14 17:30:00,123,4,1,,1512,7.0
2,2088-05-14 17:30:01,123,4,1,,1512,7.0
2,2088-05-14 17:30:02,123,4,1,,1512,7.0
2,2088-05-14 17:30:03,123,4,1,,1512,7.0
2,2088-05-14 17:30:04,123,4,1,,1512,7.0
2,2088-05-14 17:30:05,123,4,1,,1512,7.0
8,2088-05-14 17:30:06,156,8,1,,1325,0.0
8,2088-05-14 17:30:07,156,2,1,,1,13.0
8,2088-05-14 17:31:00,156,5,1,,1,2.0
2,2088-05-14 17:31:01,123,4,1,,1512,7.0
2,2088-05-14 17:31:02,123,4,1,,1512,7.0
8,2088-05-14 17:31:03,156,5,1,,1,2.0
8,2088-05-14 17:31:04,156,8,1,,0,0.0
8,2088-05-14 17:31:05,156,5,1,,1,2.0
8,2088-05-14 17:31:06,156,5,1,,1,2.0
2,2088-05-14 17:31:07,123,4,1,,1512,7.0
2,2088-05-14 17:31:08,123,4,1,,1512,7.0
8,2088-05-14 17:31:09,156,2,1,,1,13.0
2,2088-05-14 17:31:10,123,4,1,,1512,7.0
2,2088-05-14 17:31:11,123,4,1,,1512,7.0
2,2088-05-14 17:31:12,123,4,1,,1512,7.0
2,2088-05-14 17:31:13,123,4,1,,1512,7.0
2,2088-05-14 17:32:00,123,4,1,,1512,7.0
2,2088-05-14 17:32:01,123,4,1,,1512,7.0
2,2088-05-14 17:32:02,123,4,1,,1512,7.0
2,2088-05-14 17:32:03,123,4,1,,1512,7.0
2,2088-05-14 17:32:04,123,4,1,,1512,7.0
8,2088-05-14 17:32:05,156,8,1,,941,0.0
2,2088-05-14 17:32:06,123,4,1,,1512,7.0
8,2088-05-14 17:32:07,156,8,1,,1083,0.0
2,2088-05-14 17:32:08,123,4,1,,1512,7.0
2,2088-05-14 17:32:09,123,4,1,,1512,7.0
8,2088-05-14 17:32:10,156,2,1,,1,13.0
2,2088-05-14 17:32:11,123,4,1,,1512,7.0
8,2088-05-14 17:33:00,156,8,1,,971,0.0
8,2088-05-14 17:33:01,156,2,1,,0,13.0
2,2088-05-14 17:33:02,123,4,1,,1512,7.0
2,2088-05-14 17:33:03,123,4,1,,1512,7.0
2,2088-05-14 17:33:04,123,4,1,,1512,7.0
2,2088-05-14 17:33:05,123,4,1,,1512,7.0
2,2088-05-14 17:33:06,123,4,1,,1512,7.0
2,2088-05-14 17:33:07,123,4,1,,1512,7.0
2,2088-05-14 17:33:08,123,4,1,,1512,7.0
2,2088-05-14 17:33:09,123,4,1,,1512,7.0
2,2088-05-14 17:33:10,123,4,1,,1512,7.0
8,2088-05-14 17:34:00,156,8,1,,1,0.0
2,2088-05-14 17:34:01,123,4,1,,1512,7.0
8,2088-05-14 17:34:02,156,5,1,,625,2.0
2,2088-05-14 17:34:03,123,4,1,,1512,7.0
2,2088-05-14 17:34:04,123,4,1,,1512,7.0
2,2088-05-14 17:34:05,123,4,1,,1512,7.0
8,2088-05-14 17:34:06,156,2,1,,0,13.0
2,2088-05-14 17:34:07,123,4,1,,1512,7.0
2,2088-05-14 17:34:08,123,4,1,,1512,7.0
8,2088-05-14 17:34:09,156,5,1,,625,2.0
2,2088-05-14 17:34:10,123,4,1,,1512,7.0
8,2088-05-14 17:34:11,156,5,1,,625,2.0
8,2088-05-14 17:34:12,156,8,1,,222,0.0
2,2088-05-14 17:34:13,123,4,1,,1512,7.0
8,2088-05-14 17:34:14,156,5,1,,625,2.0
2,2088-05-14 17:35:00,123,4,1,,1512,7.0
8,2088-05-14 17:35:01,156,8,1,,1,0.0
8,2088-05-14 17:35:02,156,2,1,,0,13.0
2,2088-05-14 17:35:03,123,4,1,,1512,7.0
2,2088-05-14 17:35:04,123,4,1,,1512,7.0
2,2088-05-14 17:35:05,123,4,1,,1512,7.0
2,2088-05-14 17:35:06,123,4,1,,1512,7.0
2,2088-05-14 17:35:07,123,4,1,,1512,7.0
2,2088-05-14 17:35:08,123,4,1,,1512,7.0
2,2088-05-14 17:35:09,123,4,1,,1512,7.0
2,2088-05-14 17:36:00,123,4,1,,1512,7.0
2,2088-05-14 17:36:01,123,4,1,,1512,7.0
2,2088-05-14 17:36:02,123,4,1,,1512,7.0
2,2088-05-14 17:36:03,123,4,1,,1512,7.0
2,2088-05-14 17:36:04,123,4,1,,1512,7.0
2,2088-05-14 17:36:05,123,4,1,,1512,7.0
2,2088-05-14 17:36:06,123,4,1,,1512,7.0
8,2088-05-14 17:36:07,156,2,1,,0,13.0
2,2088-05-14 17:36:08,123,4,1,,1512,7.0
2,2088-05-14 17:37:00,123,4,1,,1512,7.0
8,2088-05-14 17:37:01,156,8,1,,0,0.0
2,2088-05-14 17:37:02,123,4,1,,1512,7.0
2,2088-05-14 17:37:03,123,4,1,,1512,7.0
2,2088-05-14 17:37:04,123,4,1,,1512,7.0
8,2088-05-14 17:37:05,156,2,1,,0,13.0
2,2088-05-14 17:37:06,123,4,1,,1512,7.0
2,2088-05-14 17:37:07,123,4,1,,1512,7.0
2,2088-05-14 17:37:08,123,4,1,,1512,7.0
2,2088-05-14 17:37:09,123,4,1,,1512,7.0
2,2088-05-14 17:37:10,123,4,1,,1512,7.0
2,2088-05-14 17:38:00,123,4,1,,1512,7.0
2,2088-05-14 17:38:01,123,4,1,,1512,7.0
8,2088-05-14 17:38:02,156,2,1,,0,13.0
2,2088-05-14 17:38:03,123,4,1,,1512,7.0
2,2088-05-14 17:38:04,123,4,1,,1512,7.0
2,2088-05-14 17:38:05,123,4,1,,1512,7.0
2,2088-05-14 17:38:06,123,4,1,,1512,7.0
2,2088-05-14 17:38:07,123,4,1,,1512,7.0
2,2088-05-14 17:38:08,123,4,1,,1512,7.0
8,2088-05-14 17:39:00,156,8,1,,0,0.0
2,2088-05-14 17:39:01,123,4,1,,1512,7.0
2,2088-05-14 17:39:02,123,4,1,,1397,7.0
2,2088-05-14 17:39:03,123,4,1,,1512,7.0
2,2088-05-14 17:39:04,123,4,1,,1512,7.0
2,2088-05-14 17:39:05,123,4,1,,1512,7.0
2,2088-05-14 17:39:06,123,4,1,,1512,7.0
8,2088-05-14 17:39:07,82,8,1,,1,1.0
2,2088-05-14 17:39:08,123,4,1,,1512,7.0
2,2088-05-14 17:39:09,123,4,1,,1512,7.0
2,2088-05-14 17:39:10,123,4,1,,1512,7.0
2,2088-05-14 17:39:11,123,4,1,,1512,7.0
8,2088-05-14 17:39:12,156,2,1,,0,13.0
8,2088-05-14 17:39:13,82,8,1,,1,1.0
2,2088-05-14 17:40:00,123,4,1,,1512,7.0
8,2088-05-14 17:40:01,156,8,1,,312,0.0
8,2088-05-14 17:40:02,156,8,1,,370,0.0
2,2088-05-14 17:40:03,123,4,1,,1512,7.0
2,2088-05-14 17:40:04,123,4,1,,1512,7.0
2,2088-05-14 17:40:05,123,4,1,,1512,7.0
8,2088-05-14 17:40:06,156,8,1,,1,0.0
8,2088-05-14 17:40:07,156,8,1,,1,0.0
8,2088-05-14 17:41:00,156,8,1,,1,0.0
8,2088-05-14 17:42:00,156,8,1,,1,0.0
2,2088-05-14 17:42:01,123,4,1,,1309,7.0
8,2088-05-14 17:42:02,156,8,1,,1,0.0
2,2088-05-14 17:43:00,123,4,1,,0,7.0
2,2088-05-14 17:43:01,123,4,1,,0,7.0
2,2088-05-14 17:43:02,123,4,1,,0,7.0
2,2088-05-14 17:43:03,123,4,1,,0,7.0
2,2088-05-14 17:43:04,123,4,1,,0,7.0
2,2088-05-14 17:43:05,123,4,1,,0,7.0
2,2088-05-14 17:43:06,123,4,1,,0,7.0
2,2088-05-14 17:43:07,123,4,1,,0,7.0
8,2088-05-14 17:43:08,156,5,1,,0,2.0
2,2088-05-14 17:43:09,123,4,1,,0,7.0
2,2088-05-14 17:43:10,123,4,1,,0,7.0
2,2088-05-14 17:43:11,123,4,1,,0,7.0
2,2088-05-14 17:43:12,123,4,1,,0,7.0
2,2088-05-14 17:43:13,123,4,1,,0,7.0
8,2088-05-14 17:43:14,156,8,1,,1,0.0
2,2088-05-14 17:43:15,123,4,1,,0,7.0
8,2088-05-14 17:43:16,156,5,1,,0,2.0
2,2088-05-14 17:43:17,123,4,1,,0,7.0
2,2088-05-14 17:43:18,123,4,1,,0,7.0
2,2088-05-14 17:43:19,123,4,1,,0,7.0
2,2088-05-14 17:43:20,123,4,1,,0,7.0
2,2088-05-14 17:43:21,123,4,1,,0,7.0
2,2088-05-14 17:43:22,123,4,1,,0,7.0
2,2088-05-14 17:43:23,123,4,1,,0,7.0
2,2088-05-14 17:43:24,123,4,1,,0,7.0
2,2088-05-14 17:43:25,123,4,1,,0,7.0
2,2088-05-14 17:43:26,123,4,1,,0,7.0
2,2088-05-14 17:43:27,123,4,1,,0,7.0
2,2088-05-14 17:43:28,123,4,1,,0,7.0
2,2088-05-14 17:43:29,123,4,1,,0,7.0
2,2088-05-14 17:43:30,123,4,1,,0,7.0
2,2088-05-14 17:43:31,123,4,1,,0,7.0
2,2088-05-14 17:43:32,123,4,1,,0,7.0
2,2088-05-14 17:43:33,123,4,1,,0,7.0
8,2088-05-14 17:43:34,156,8,1,,0,0.0
8,2088-05-14 17:43:35,156,8,1,,511,0.0
2,2088-05-14 17:43:36,123,4,1,,0,7.0
2,2088-05-14 17:43:37,123,4,1,,0,7.0
2,2088-05-14 17:43:38,123,4,1,,0,7.0
2,2088-05-14 17:43:39,123,4,1,,0,7.0
2,2088-05-14 17:43:40,123,4,1,,0,7.0
2,2088-05-14 17:43:41,123,4,1,,0,7.0
2,2088-05-14 17:43:42,123,4,1,,0,7.0
8,2088-05-14 17:43:43,156,8,1,,511,0.0
2,2088-05-14 17:43:44,123,4,1,,0,7.0
2,2088-05-14 17:43:45,123,4,1,,0,7.0
2,2088-05-14 17:43:46,123,4,1,,0,7.0
8,2088-05-14 17:44:00,121,8,1,,0,7.0
8,2088-05-14 17:45:00,156,8,1,,1,0.0
8,2088-05-14 17:46:00,156,8,1,,777,0.0
8,2088-05-14 17:47:00,156,8,1,,1,0.0
8,2088-05-14 17:48:00,156,2,1,,1,13.0
8,2088-05-14 17:49:00,156,8,1,,1,0.0
8,2088-05-14 17:49:01,156,2,1,,1,13.0
8,2088-05-14 17:50:00,156,2,1,,1,13.0
8,2088-05-14 17:50:01,82,8,1,,1497,1.0
8,2088-05-14 17:50:02,156,2,1,,1,13.0
8,2088-05-14 17:51:00,156,2,1,,1,13.0
1,2088-05-14 17:51:01,156,6,1,,211,54.0
8,2088-05-14 17:51:02,156,8,1,,1,0.0
8,2088-05-14 17:52:00,156,8,1,,1296,0.0
8,2088-05-14 17:52:01,156,2,1,,1,13.0
8,2088-05-14 17:53:00,156,2,1,,1,13.0
8,2088-05-14 17:53:01,156,8,1,,1,0.0
8,2088-05-14 17:53:02,156,8,1,,548,0.0
8,2088-05-14 17:54:00,156,2,1,,1,13.0
8,2088-05-14 17:54:01,156,2,1,,1,13.0
8,2088-05-14 17:54:02,156,8,1,,1254,0.0
8,2088-05-14 17:55:00,156,2,1,,1,13.0
8,2088-05-14 17:55:01,156,2,1,,1,13.0
8,2088-05-14 17:55:02,156,8,1,,1,0.0
8,2088-05-14 17:56:00,156,2,1,,1,13.0
8,2088-05-14 17:56:01,156,2,1,,1,13.0
8,2088-05-14 17:57:00,129,8,1,,1549,7.0
8,2088-05-14 17:57:01,156,2,1,,1,13.0
8,2088-05-14 17:57:02,156,2,1,,1,13.0
8,2088-05-14 17:58:00,129,8,1,,1549,7.0
8,2088-05-14 17:58:01,129,8,1,,1549,7.0
8,2088-05-14 17:58:02,129,8,1,,1549,7.0
8,2088-05-14 17:58:03,129,8,1,,1549,7.0
8,2088-05-14 17:58:04,129,8,1,,1549,7.0
8,2088-05-14 17:58:05,129,8,1,,1549,7.0
8,2088-05-14 17:58:06,129,8,1,,1549,7.0
8,2088-05-14 17:58:07,129,8,1,,1549,7.0
8,2088-05-14 17:58:08,129,8,1,,1549,7.0
8,2088-05-14 17:58:09,129,8,1,,1549,7.0
2,2088-05-14 17:58:10,123,4,1,,72,7.0
8,2088-05-14 17:58:11,129,8,1,,1549,7.0
8,2088-05-14 17:58:12,156,8,1,,1064,0.0
8,2088-05-14 17:58:13,129,8,1,,1549,7.0
8,2088-05-14 17:58:14,129,8,1,,1549,7.0
8,2088-05-14 17:58:15,129,8,1,,1549,7.0
8,2088-05-14 17:58:16,129,8,1,,1549,7.0
8,2088-05-14 17:58:17,129,8,1,,1549,7.0
8,2088-05-14 17:58:18,129,8,1,,1549,7.0
8,2088-05-14 17:58:19,129,8,1,,1549,7.0
8,2088-05-14 17:58:20,129,8,1,,1549,7.0
8,2088-05-14 17:58:21,129,8,1,,1549,7.0
8,2088-05-14 17:58:22,156,2,1,,1,13.0
8,2088-05-14 17:58:23,129,8,1,,1549,7.0
8,2088-05-14 17:58:24,129,8,1,,1549,7.0
8,2088-05-14 17:58:25,129,8,1,,1549,7.0
8,2088-05-14 17:58:26,129,8,1,,1549,7.0
8,2088-05-14 17:58:27,129,8,1,,1549,7.0
8,2088-05-14 17:58:28,129,8,1,,1549,7.0
8,2088-05-14 17:58:29,129,8,1,,1549,7.0
8,2088-05-14 17:58:30,129,8,1,,1549,7.0
8,2088-05-14 17:58:31,129,8,1,,1549,7.0
8,2088-05-14 17:58:32,129,8,1,,1549,7.0
8,2088-05-14 17:58:33,129,8,1,,1549,7.0
8,2088-05-14 17:58:34,129,8,1,,1549,7.0
8,2088-05-14 17:58:35,129,8,1,,1549,7.0
8,2088-05-14 17:58:36,129,8,1,,1549,7.0
8,2088-05-14 17:58:37,129,8,1,,1549,7.0
8,2088-05-14 17:58:38,129,8,1,,1549,7.0
8,2088-05-14 17:58:39,129,8,1,,1549,7.0
8,2088-05-14 17:58:40,129,8,1,,1549,7.0
8,2088-05-14 17:58:41,129,8,1,,1549,7.0
8,2088-05-14 17:58:42,129,8,1,,1549,7.0
8,2088-05-14 17:58:43,129,8,1,,1549,7.0
8,2088-05-14 17:58:44,129,8,1,,1549,7.0
8,2088-05-14 17:59:00,156,2,1,,1,13.0
8,2088-05-14 18:00:00,156,2,1,,1,13.0
8,2088-05-14 18:01:00,156,2,1,,1,13.0
8,2088-05-14 18:01:01,124,8,1,,717,1.0
8,2088-05-14 18:02:00,156,8,1,,340,0.0
8,2088-05-14 18:02:01,156,2,1,,1,13.0
8,2088-05-14 18:03:00,156,8,1,,1,0.0
8,2088-05-14 18:03:01,156,2,1,,1,13.0
8,2088-05-14 18:04:00,156,2,1,,1,13.0
8,2088-05-14 18:04:01,156,8,1,,1135,0.0
2,2088-05-14 18:05:00,123,4,1,,0,7.0
8,2088-05-14 18:05:01,156,8,1,,1,0.0
8,2088-05-14 18:05:02,156,2,1,,1,13.0
2,2088-05-14 18:05:03,123,4,1,,0,7.0
8,2088-05-14 18:06:00,156,2,1,,1,13.0
8,2088-05-14 18:07:00,156,2,1,,1,13.0
8,2088-05-14 18:08:00,156,2,1,,1,13.0
2,2088-05-14 18:08:01,123,4,1,,952,7.0
8,2088-05-14 18:09:00,156,2,1,,1,13.0
8,2088-05-14 18:10:00,156,8,1,,0,0.0
8,2088-05-14 18:10:01,156,2,1,,1,13.0
8,2088-05-14 18:11:00,156,8,1,,1177,0.0
8,2088-05-14 18:11:01,156,2,1,,1,13.0
2,2088-05-14 18:12:00,123,4,1,,0,7.0
8,2088-05-14 18:12:01,156,2,1,,1,13.0
8,2088-05-14 18:12:02,156,8,1,,376,0.0
8,2088-05-14 18:13:00,156,2,1,,1,13.0
8,2088-05-14 18:14:00,156,2,1,,1,13.0
2,2088-05-14 18:15:00,123,4,1,,1291,7.0
2,2088-05-14 18:15:01,123,4,1,,1291,7.0
8,2088-05-14 18:15:02,156,8,1,,1184,0.0
2,2088-05-14 18:15:03,123,4,1,,1291,7.0
2,2088-05-14 18:15:04,123,4,1,,1291,7.0
8,2088-05-14 18:15:05,156,2,1,,1,13.0
8,2088-05-14 18:16:00,156,2,1,,1,13.0
2,2088-05-14 18:16:01,123,4,1,,791,7.0
2,2088-05-14 18:16:02,123,4,1,,791,7.0
8,2088-05-14 18:16:03,156,8,1,,1184,0.0
8,2088-05-14 18:16:04,156,8,1,,1,0.0
8,2088-05-14 18:17:00,156,2,1,,1,13.0
8,2088-05-14 18:17:01,156,8,1,,1083,0.0
8,2088-05-14 18:17:02,156,2,1,,1,13.0
8,2088-05-14 18:17:03,156,8,1,,665,0.0
2,2088-05-14 18:17:04,123,4,1,,925,7.0
8,2088-05-14 18:18:00,156,8,1,,161,0.0
8,2088-05-14 18:18:01,156,2,1,,1,13.0
8,2088-05-14 18:18:02,156,2,1,,1,13.0
8,2088-05-14 18:18:03,156,2,1,,1,13.0
2,2088-05-14 18:19:00,123,4,1,,561,7.0
8,2088-05-14 18:19:01,156,2,1,,1,13.0
8,2088-05-14 18:20:00,156,2,1,,1,13.0
8,2088-05-14 18:20:01,156,8,1,,1083,0.0
8,2088-05-14 18:20:02,156,8,1,,0,0.0
8,2088-05-14 18:21:00,156,2,1,,1,13.0
8,2088-05-14 18:21:01,156,8,1,,404,0.0
8,2088-05-14 18:22:00,156,2,1,,1,13.0
8,2088-05-14 18:22:01,156,2,1,,1,13.0
8,2088-05-14 18:22:02,156,2,1,,1,13.0
8,2088-05-14 18:23:00,156,2,1,,1,13.0
8,2088-05-14 18:24:00,156,2,1,,1,13.0
8,2088-05-14 18:24:01,156,8,1,,838,0.0
8,2088-05-14 18:24:02,156,8,1,,340,0.0
8,2088-05-14 18:24:03,156,8,1,,818,0.0
8,2088-05-14 18:24:04,156,2,1,,1,13.0
8,2088-05-14 18:24:05,156,2,1,,1,13.0
2,2088-05-14 18:25:00,123,4,1,,291,7.0
8,2088-05-14 18:25:01,156,2,1,,1,13.0
2,2088-05-14 18:25:02,123,4,1,,291,7.0
2,2088-05-14 18:25:03,123,4,1,,291,7.0
2,2088-05-14 18:25:04,123,4,1,,291,7.0
2,2088-05-14 18:25:05,123,4,1,,291,7.0
2,2088-05-14 18:25:06,123,4,1,,291,7.0
8,2088-05-14 18:25:07,156,8,1,,818,0.0
2,2088-05-14 18:25:08,123,4,1,,291,7.0
2,2088-05-14 18:25:09,123,4,1,,291,7.0
2,2088-05-14 18:25:10,123,4,1,,291,7.0
8,2088-05-14 18:25:11,156,2,1,,1,13.0
2,2088-05-14 18:25:12,123,4,1,,291,7.0
8,2088-05-14 18:26:00,156,2,1,,1,13.0
8,2088-05-14 18:26:01,156,2,1,,1,13.0
8,2088-05-14 18:26:02,156,2,1,,1,13.0
2,2088-05-14 18:26:03,123,4,1,,724,7.0
8,2088-05-14 18:27:00,156,2,1,,1,13.0
8,2088-05-14 18:27:01,156,2,1,,1,13.0
8,2088-05-14 18:27:02,156,2,1,,1,13.0
8,2088-05-14 18:27:03,156,8,1,,0,0.0
8,2088-05-14 18:27:04,156,8,1,,1,0.0
8,2088-05-14 18:27:05,156,2,1,,1,13.0
8,2088-05-14 18:28:00,156,2,1,,1,13.0
8,2088-05-14 18:28:01,156,2,1,,1,13.0
8,2088-05-14 18:28:02,156,2,1,,1,13.0
2,2088-05-14 18:28:03,123,4,1,,835,7.0
8,2088-05-14 18:28:04,156,8,1,,1,0.0
8,2088-05-14 18:29:00,156,8,1,,1389,0.0
8,2088-05-14 18:29:01,156,2,1,,1,13.0
8,2088-05-14 18:30:00,156,2,1,,1,13.0
8,2088-05-14 18:30:01,156,2,1,,1,13.0
8,2088-05-14 18:31:00,156,2,1,,1,13.0
8,2088-05-14 18:31:01,156,2,1,,1,13.0
8,2088-05-14 18:31:02,156,2,1,,1,13.0
2,2088-05-14 18:31:03,123,4,1,,135,7.0
8,2088-05-14 18:31:04,156,2,1,,1,13.0
8,2088-05-14 18:31:05,76,8,1,,0,1.0
8,2088-05-14 18:32:00,156,2,1,,1,13.0
8,2088-05-14 18:32:01,156,2,1,,1,13.0
8,2088-05-14 18:33:00,156,2,1,,1,13.0
8,2088-05-14 18:33:01,156,2,1,,1,13.0
8,2088-05-14 18:33:02,156,8,1,,0,0.0
8,2088-05-14 18:33:03,156,8,1,,1,0.0
8,2088-05-14 18:33:04,156,2,1,,1,13.0
8,2088-05-14 18:33:05,156,2,1,,1,13.0
8,2088-05-14 18:34:00,156,8,1,,1324,0.0
8,2088-05-14 18:34:01,156,2,1,,1,13.0
8,2088-05-14 18:34:02,156,2,1,,1,13.0
2,2088-05-14 18:35:00,123,4,1,,1397,7.0
8,2088-05-14 18:35:01,156,2,1,,1,13.0
8,2088-05-14 18:35:02,156,2,1,,1,13.0
8,2088-05-14 18:36:00,156,2,1,,1,13.0
8,2088-05-14 18:36:01,156,8,1,,499,0.0
8,2088-05-14 18:36:02,156,8,1,,1,0.0
8,2088-05-14 18:37:00,156,2,1,,1,13.0
8,2088-05-14 18:37:01,156,2,1,,1,13.0
8,2088-05-14 18:37:02,156,2,1,,1,13.0
8,2088-05-14 18:38:00,156,2,1,,1,13.0
8,2088-05-14 18:39:00,156,5,1,,1,2.0
8,2088-05-14 18:39:01,156,5,1,,1,2.0
8,2088-05-14 18:39:02,156,5,1,,1,2.0
8,2088-05-14 18:39:03,156,5,1,,1,2.0
8,2088-05-14 18:39:04,156,5,1,,1,2.0
8,2088-05-14 18:39:05,156,5,1,,1,2.0
8,2088-05-14 18:39:06,156,2,1,,1,13.0
8,2088-05-14 18:39:07,156,5,1,,1,2.0
8,2088-05-14 18:39:08,156,5,1,,1,2.0
8,2088-05-14 18:40:00,156,8,1,,1,0.0
8,2088-05-14 18:40:01,156,2,1,,1,13.0
1,2088-05-14 18:40:02,156,6,1,,1530,54.0
8,2088-05-14 18:41:00,156,2,1,,1,13.0
8,2088-05-14 18:41:01,156,8,1,,1,0.0
8,2088-05-14 18:41:02,156,8,1,,1,0.0
8,2088-05-14 18:42:00,156,2,1,,1,13.0
8,2088-05-14 18:42:01,156,2,1,,1,13.0
8,2088-05-14 18:43:00,156,2,1,,1,13.0
8,2088-05-14 18:43:01,156,2,1,,1,13.0
8,2088-05-14 18:44:00,156,2,1,,1,13.0
8,2088-05-14 18:44:01,156,2,1,,1,13.0
8,2088-05-14 18:45:00,156,8,1,,1391,0.0
8,2088-05-14 18:45:01,156,2,1,,1,13.0
