timestamp,channel_id,host_id,content_type,protocol,content_id,geo_location,user_id
2088-05-13 17:12:18,2,123,4,1,,0,7.0
2088-05-13 17:12:22,0,156,5,1,,1,2.0
2088-05-13 17:12:25,2,123,4,1,,0,7.0
2088-05-13 17:12:28,0,156,5,1,,1,2.0
2088-05-13 17:12:31,2,123,4,1,,0,7.0
2088-05-13 17:12:32,2,123,4,1,,0,7.0
2088-05-13 17:12:33,0,156,5,1,,1,2.0
2088-05-13 17:12:38,0,156,5,1,,1,2.0
2088-05-13 17:12:39,2,123,4,1,,0,7.0
2088-05-13 17:12:44,0,156,5,1,,1,2.0
2088-05-13 17:12:45,2,123,4,1,,0,7.0
2088-05-13 17:12:49,0,156,8,1,,1,0.0
2088-05-13 17:12:50,0,156,5,1,,1,2.0
2088-05-13 17:12:51,2,123,4,1,,0,7.0
2088-05-13 17:12:54,0,156,5,1,,1,2.0
2088-05-13 17:12:57,0,156,8,1,,63,0.0
2088-05-13 17:12:58,2,123,4,1,,0,7.0
2088-05-13 17:12:59,0,156,5,1,,1,2.0
2088-05-13 17:13:04,0,156,5,1,,1,2.0
2088-05-13 17:13:05,2,123,4,1,,0,7.0
2088-05-13 17:13:10,0,156,5,1,,1,2.0
2088-05-13 17:13:11,2,123,4,1,,0,7.0
2088-05-13 17:13:14,0,156,2,1,,0,13.0
2088-05-13 17:13:15,0,156,5,1,,1,2.0
2088-05-13 17:13:18,2,123,4,1,,0,7.0
2088-05-13 17:13:20,0,156,5,1,,1,2.0
2088-05-13 17:13:24,2,123,4,1,,0,7.0
2088-05-13 17:13:25,0,156,5,1,,1,2.0
2088-05-13 17:13:31,0,156,5,1,,1,2.0
2088-05-13 17:13:32,2,123,4,1,,0,7.0
2088-05-13 17:13:36,0,156,5,1,,1,2.0
2088-05-13 17:13:38,2,123,4,1,,0,7.0
2088-05-13 17:13:41,0,156,5,1,,1,2.0
2088-05-13 17:13:44,2,123,4,1,,0,7.0
2088-05-13 17:13:46,0,156,5,1,,1,2.0
2088-05-13 17:13:51,0,156,5,1,,1,2.0
2088-05-13 17:13:52,2,123,4,1,,0,7.0
2088-05-13 17:13:57,0,156,5,1,,1,2.0
2088-05-13 17:13:58,2,123,4,1,,0,7.0
2088-05-13 17:14:02,0,156,5,1,,1,2.0
2088-05-13 17:14:04,2,123,4,1,,0,7.0
2088-05-13 17:14:06,0,156,2,1,,0,13.0
2088-05-13 17:14:07,0,156,5,1,,1,2.0
2088-05-13 17:14:10,2,123,4,1,,0,7.0
2088-05-13 17:14:12,0,156,5,1,,1,2.0
2088-05-13 17:14:17,2,123,4,1,,0,7.0
2088-05-13 17:14:18,0,156,5,1,,1,2.0
2088-05-13 17:14:23,0,156,5,1,,1,2.0
2088-05-13 17:14:24,2,123,4,1,,0,7.0
2088-05-13 17:14:28,0,156,5,1,,1,2.0
2088-05-13 17:14:30,2,123,4,1,,0,7.0
2088-05-13 17:14:37,2,123,4,1,,0,7.0
2088-05-13 17:14:44,2,123,4,1,,0,7.0
2088-05-13 17:14:50,2,123,4,1,,0,7.0
2088-05-13 17:14:57,2,123,4,1,,0,7.0
2088-05-13 17:15:04,2,123,4,1,,0,7.0
2088-05-13 17:15:07,0,156,2,1,,0,13.0
2088-05-13 17:15:10,2,123,4,1,,0,7.0
2088-05-13 17:15:13,0,156,8,1,,926,0.0
2088-05-13 17:15:17,2,123,4,1,,0,7.0
2088-05-13 17:15:18,0,156,8,1,,1,0.0
2088-05-13 17:15:23,2,123,4,1,,0,7.0
2088-05-13 17:15:30,2,123,4,1,,0,7.0
2088-05-13 17:15:36,2,123,4,1,,0,7.0
2088-05-13 17:15:41,0,156,8,1,,1555,0.0
2088-05-13 17:15:43,2,123,4,1,,0,7.0
2088-05-13 17:15:49,2,123,4,1,,0,7.0
2088-05-13 17:15:56,2,123,4,1,,0,7.0
2088-05-13 17:15:57,0,156,8,1,,323,0.0
2088-05-13 17:16:02,2,123,4,1,,0,7.0
2088-05-13 17:16:03,0,156,8,1,,1,0.0
2088-05-13 17:16:09,0,156,2,1,,0,13.0
2088-05-13 17:16:10,2,123,4,1,,0,7.0
2088-05-13 17:16:15,2,123,4,1,,0,7.0
2088-05-13 17:16:17,0,156,8,1,,0,0.0
2088-05-13 17:16:22,2,123,4,1,,0,7.0
2088-05-13 17:16:28,2,123,4,1,,0,7.0
2088-05-13 17:16:35,2,123,4,1,,0,7.0
2088-05-13 17:16:38,0,156,5,1,,1,2.0
2088-05-13 17:16:41,2,123,4,1,,0,7.0
2088-05-13 17:16:44,0,156,5,1,,1,2.0
2088-05-13 17:16:48,2,123,4,1,,0,7.0
2088-05-13 17:16:49,0,156,5,1,,1,2.0
2088-05-13 17:16:54,0,156,5,1,,1,2.0
2088-05-13 17:16:55,2,123,4,1,,0,7.0
2088-05-13 17:16:59,0,156,5,1,,1,2.0
2088-05-13 17:17:01,2,123,4,1,,0,7.0
2088-05-13 17:17:04,0,156,5,1,,1,2.0
2088-05-13 17:17:08,2,123,4,1,,0,7.0
2088-05-13 17:17:09,0,156,2,1,,0,13.0
2088-05-13 17:17:10,0,156,5,1,,1,2.0
2088-05-13 17:17:14,2,123,4,1,,0,7.0
2088-05-13 17:17:15,0,156,5,1,,1,2.0
2088-05-13 17:17:20,0,156,5,1,,1,2.0
2088-05-13 17:17:21,2,123,4,1,,0,7.0
2088-05-13 17:17:25,0,156,5,1,,1,2.0
2088-05-13 17:17:28,2,123,4,1,,0,7.0
2088-05-13 17:17:30,0,156,5,1,,1,2.0
2088-05-13 17:17:31,0,156,8,1,,1,0.0
2088-05-13 17:17:34,2,123,4,1,,0,7.0
2088-05-13 17:17:35,0,156,5,1,,1,2.0
2088-05-13 17:17:41,2,123,4,1,,0,7.0
2088-05-13 17:17:47,2,123,4,1,,0,7.0
2088-05-13 17:17:54,2,123,4,1,,0,7.0
2088-05-13 17:18:01,2,123,4,1,,0,7.0
2088-05-13 17:18:07,2,123,4,1,,0,7.0
2088-05-13 17:18:10,0,156,2,1,,0,13.0
2088-05-13 17:18:13,2,123,4,1,,0,7.0
2088-05-13 17:18:20,2,123,4,1,,0,7.0
2088-05-13 17:18:25,0,156,8,1,,1,0.0
2088-05-13 17:18:26,2,123,4,1,,0,7.0
2088-05-13 17:18:33,2,123,4,1,,0,7.0
2088-05-13 17:18:39,2,123,4,1,,0,7.0
2088-05-13 17:18:43,0,156,5,1,,1,2.0
2088-05-13 17:18:44,0,156,8,1,,0,0.0
2088-05-13 17:18:46,2,123,4,1,,0,7.0
2088-05-13 17:18:49,0,156,5,1,,1,2.0
2088-05-13 17:18:52,2,123,4,1,,0,7.0
2088-05-13 17:18:54,0,156,5,1,,1,2.0
2088-05-13 17:18:59,2,123,4,1,,0,7.0
2088-05-13 17:19:00,0,156,5,1,,1,2.0
2088-05-13 17:19:04,0,156,5,1,,1,2.0
2088-05-13 17:19:05,2,123,4,1,,0,7.0
2088-05-13 17:19:07,0,156,2,1,,0,13.0
2088-05-13 17:19:09,0,156,5,1,,1,2.0
2088-05-13 17:19:12,2,123,4,1,,0,7.0
2088-05-13 17:19:14,0,156,8,1,,1,0.0
2088-05-13 17:19:15,0,156,5,1,,1,2.0
2088-05-13 17:19:18,2,123,4,1,,0,7.0
2088-05-13 17:19:20,0,156,5,1,,1,2.0
2088-05-13 17:19:25,0,156,5,1,,1,2.0
2088-05-13 17:19:26,2,123,4,1,,0,7.0
2088-05-13 17:19:30,0,156,5,1,,1,2.0
2088-05-13 17:19:32,2,123,4,1,,0,7.0
2088-05-13 17:19:35,0,156,5,1,,1,2.0
2088-05-13 17:19:38,2,123,4,1,,0,7.0
2088-05-13 17:19:40,0,156,5,1,,1,2.0
2088-05-13 17:19:45,2,123,4,1,,0,7.0
2088-05-13 17:19:51,0,156,8,1,,1378,0.0
2088-05-13 17:19:52,2,123,4,1,,0,7.0
2088-05-13 17:19:58,2,123,4,1,,0,7.0
2088-05-13 17:20:00,0,156,8,1,,1378,0.0
2088-05-13 17:20:04,2,123,4,1,,0,7.0
2088-05-13 17:20:11,2,123,4,1,,0,7.0
2088-05-13 17:20:13,0,156,2,1,,1,13.0
2088-05-13 17:20:18,2,123,4,1,,0,7.0
2088-05-13 17:20:19,0,156,8,1,,63,0.0
2088-05-13 17:20:24,2,123,4,1,,0,7.0
2088-05-13 17:20:30,2,123,4,1,,0,7.0
2088-05-13 17:20:37,2,123,4,1,,0,7.0
2088-05-13 17:20:44,2,123,4,1,,0,7.0
2088-05-13 17:20:48,0,156,5,1,,1,2.0
2088-05-13 17:20:50,2,123,4,1,,0,7.0
2088-05-13 17:20:53,0,156,5,1,,1,2.0
2088-05-13 17:20:57,2,123,4,1,,0,7.0
2088-05-13 17:20:59,0,156,5,1,,1,2.0
2088-05-13 17:21:03,2,123,4,1,,0,7.0
2088-05-13 17:21:04,0,156,5,1,,1,2.0
2088-05-13 17:21:07,0,156,2,1,,1,13.0
2088-05-13 17:21:09,0,156,5,1,,1,2.0
2088-05-13 17:21:10,2,123,4,1,,0,7.0
2088-05-13 17:21:14,0,156,5,1,,1,2.0
2088-05-13 17:21:17,2,123,4,1,,0,7.0
2088-05-13 17:21:19,0,156,5,1,,1,2.0
2088-05-13 17:21:23,2,123,4,1,,0,7.0
2088-05-13 17:21:25,0,156,5,1,,1,2.0
2088-05-13 17:21:30,0,156,5,1,,1,2.0
2088-05-13 17:21:31,2,123,4,1,,0,7.0
2088-05-13 17:21:32,2,123,4,1,,465,7.0
2088-05-13 17:21:35,0,156,5,1,,1,2.0
2088-05-13 17:21:37,2,123,4,1,,0,7.0
2088-05-13 17:21:39,2,123,4,1,,465,7.0
2088-05-13 17:21:40,0,156,5,1,,1,2.0
2088-05-13 17:21:43,2,123,4,1,,0,7.0
2088-05-13 17:21:45,0,156,5,1,,1,2.0
2088-05-13 17:21:46,2,123,4,1,,465,7.0
2088-05-13 17:21:50,2,123,4,1,,0,7.0
2088-05-13 17:21:51,0,156,5,1,,1,2.0
2088-05-13 17:21:52,2,123,4,1,,465,7.0
2088-05-13 17:21:56,0,156,5,1,,1,2.0
2088-05-13 17:21:57,2,123,4,1,,0,7.0
2088-05-13 17:21:59,2,123,4,1,,465,7.0
2088-05-13 17:22:01,0,156,5,1,,1,2.0
2088-05-13 17:22:03,2,123,4,1,,0,7.0
2088-05-13 17:22:06,0,156,5,1,,1,2.0
2088-05-13 17:22:09,2,123,4,1,,0,7.0
2088-05-13 17:22:10,0,156,2,1,,1,13.0
2088-05-13 17:22:11,0,156,5,1,,1,2.0
2088-05-13 17:22:16,2,123,4,1,,0,7.0
2088-05-13 17:22:17,0,156,5,1,,1,2.0
2088-05-13 17:22:22,0,156,5,1,,1,2.0
2088-05-13 17:22:23,2,123,4,1,,0,7.0
2088-05-13 17:22:27,0,156,5,1,,1,2.0
2088-05-13 17:22:29,2,123,4,1,,0,7.0
2088-05-13 17:22:32,0,156,5,1,,1,2.0
2088-05-13 17:22:36,2,123,4,1,,0,7.0
2088-05-13 17:22:37,0,156,5,1,,1,2.0
2088-05-13 17:22:42,0,156,5,1,,1,2.0
2088-05-13 17:22:43,2,123,4,1,,0,7.0
2088-05-13 17:22:48,0,156,5,1,,1,2.0
2088-05-13 17:22:49,2,123,4,1,,0,7.0
2088-05-13 17:22:56,2,123,4,1,,0,7.0
2088-05-13 17:23:02,2,123,4,1,,0,7.0
2088-05-13 17:23:06,0,156,2,1,,1,13.0
2088-05-13 17:23:09,2,123,4,1,,0,7.0
2088-05-13 17:23:15,2,123,4,1,,0,7.0
2088-05-13 17:23:22,2,123,4,1,,0,7.0
2088-05-13 17:23:29,2,123,4,1,,0,7.0
2088-05-13 17:23:35,2,123,4,1,,0,7.0
2088-05-13 17:23:42,2,123,4,1,,0,7.0
2088-05-13 17:23:43,1,156,6,1,,616,3.0
2088-05-13 17:23:44,1,156,6,1,,616,3.0
2088-05-13 17:23:45,1,156,6,1,,616,3.0
2088-05-13 17:23:46,1,156,6,1,,616,3.0
2088-05-13 17:23:48,2,123,4,1,,0,7.0
2088-05-13 17:23:55,2,123,4,1,,0,7.0
2088-05-13 17:23:56,0,156,5,1,,1,2.0
2088-05-13 17:24:01,0,156,5,1,,1,2.0
2088-05-13 17:24:02,2,123,4,1,,0,7.0
2088-05-13 17:24:06,0,156,5,1,,1,2.0
2088-05-13 17:24:07,2,123,4,1,,0,7.0
2088-05-13 17:24:09,0,156,2,1,,1,13.0
2088-05-13 17:24:11,0,156,5,1,,1,2.0
2088-05-13 17:24:14,2,123,4,1,,0,7.0
2088-05-13 17:24:16,0,156,5,1,,1,2.0
2088-05-13 17:24:21,2,123,4,1,,0,7.0
2088-05-13 17:24:22,0,156,5,1,,1,2.0
2088-05-13 17:24:27,0,156,5,1,,1,2.0
2088-05-13 17:24:28,2,123,4,1,,0,7.0
2088-05-13 17:24:32,0,156,5,1,,1,2.0
2088-05-13 17:24:34,2,123,4,1,,0,7.0
2088-05-13 17:24:36,0,156,8,1,,1,0.0
2088-05-13 17:24:37,0,156,5,1,,1,2.0
2088-05-13 17:24:40,2,123,4,1,,0,7.0
2088-05-13 17:24:42,0,156,5,1,,1,2.0
2088-05-13 17:24:47,2,123,4,1,,0,7.0
2088-05-13 17:24:48,0,156,5,1,,1,2.0
2088-05-13 17:24:53,0,156,5,1,,1,2.0
2088-05-13 17:24:54,2,123,4,1,,0,7.0
2088-05-13 17:25:00,2,123,4,1,,0,7.0
2088-05-13 17:25:04,0,156,5,1,,1,2.0
2088-05-13 17:25:05,0,156,8,1,,0,0.0
2088-05-13 17:25:07,2,123,4,1,,0,7.0
2088-05-13 17:25:13,2,123,4,1,,0,7.0
2088-05-13 17:25:20,2,123,4,1,,0,7.0
2088-05-13 17:25:26,2,123,4,1,,0,7.0
2088-05-13 17:25:33,2,123,4,1,,0,7.0
2088-05-13 17:25:39,2,123,4,1,,0,7.0
2088-05-13 17:25:46,2,123,4,1,,0,7.0
2088-05-13 17:25:51,0,156,8,1,,1423,0.0
2088-05-13 17:25:52,2,123,4,1,,0,7.0
2088-05-13 17:25:59,2,123,4,1,,0,7.0
2088-05-13 17:26:05,2,123,4,1,,0,7.0
2088-05-13 17:26:07,0,156,5,1,,1,2.0
2088-05-13 17:26:12,0,156,5,1,,1,2.0
2088-05-13 17:26:13,2,123,4,1,,0,7.0
2088-05-13 17:26:18,0,156,5,1,,1,2.0
2088-05-13 17:26:19,2,123,4,1,,0,7.0
2088-05-13 17:26:23,0,156,5,1,,1,2.0
2088-05-13 17:26:25,2,123,4,1,,0,7.0
2088-05-13 17:26:28,0,156,5,1,,1,2.0
2088-05-13 17:26:29,0,156,8,1,,0,0.0
2088-05-13 17:26:32,2,123,4,1,,0,7.0
2088-05-13 17:26:33,0,156,5,1,,1,2.0
2088-05-13 17:26:38,2,123,4,1,,0,7.0
2088-05-13 17:26:39,0,156,5,1,,1,2.0
2088-05-13 17:26:41,2,123,4,1,,0,7.0
2088-05-13 17:26:42,2,123,4,1,,0,7.0
2088-05-13 17:26:43,0,156,8,1,,1,0.0
2088-05-13 17:26:44,2,123,4,1,,0,7.0
2088-05-13 17:26:45,0,156,5,1,,1,2.0
2088-05-13 17:26:46,2,123,4,1,,0,7.0
2088-05-13 17:26:49,0,156,5,1,,1,2.0
2088-05-13 17:26:51,2,123,4,1,,0,7.0
2088-05-13 17:26:54,0,156,5,1,,1,2.0
2088-05-13 17:26:56,0,156,8,1,,0,0.0
2088-05-13 17:26:58,2,123,4,1,,0,7.0
2088-05-13 17:26:59,0,156,5,1,,1,2.0
2088-05-13 17:27:04,2,123,4,1,,0,7.0
2088-05-13 17:27:05,0,156,5,1,,1,2.0
2088-05-13 17:27:10,0,156,5,1,,1,2.0
2088-05-13 17:27:11,2,123,4,1,,0,7.0
2088-05-13 17:27:15,0,156,5,1,,1,2.0
2088-05-13 17:27:18,2,123,4,1,,0,7.0
2088-05-13 17:27:20,0,156,5,1,,1,2.0
2088-05-13 17:27:24,2,123,4,1,,0,7.0
2088-05-13 17:27:25,0,156,5,1,,1,2.0
2088-05-13 17:27:30,0,156,5,1,,1,2.0
2088-05-13 17:27:31,2,123,4,1,,0,7.0
2088-05-13 17:27:36,0,156,5,1,,1,2.0
2088-05-13 17:27:38,2,123,4,1,,0,7.0
2088-05-13 17:27:41,0,156,5,1,,1,2.0
2088-05-13 17:27:44,2,123,4,1,,0,7.0
2088-05-13 17:27:46,0,156,5,1,,1,2.0
2088-05-13 17:27:51,2,123,4,1,,0,7.0
2088-05-13 17:27:52,0,156,5,1,,1,2.0
2088-05-13 17:27:56,0,156,5,1,,1,2.0
2088-05-13 17:27:57,2,123,4,1,,0,7.0
2088-05-13 17:27:58,0,156,8,1,,0,0.0
2088-05-13 17:28:02,0,156,5,1,,1,2.0
2088-05-13 17:28:04,2,123,4,1,,0,7.0
2088-05-13 17:28:07,0,156,5,1,,1,2.0
2088-05-13 17:28:10,2,123,4,1,,0,7.0
2088-05-13 17:28:17,0,124,8,1,,1,1.0
2088-05-13 17:28:18,2,123,4,1,,0,7.0
2088-05-13 17:28:24,2,123,4,1,,0,7.0
2088-05-13 17:28:30,2,123,4,1,,0,7.0
2088-05-13 17:28:37,2,123,4,1,,0,7.0
2088-05-13 17:28:43,2,123,4,1,,0,7.0
2088-05-13 17:28:46,0,156,8,1,,12,0.0
2088-05-13 17:28:50,2,123,4,1,,0,7.0
2088-05-13 17:28:56,2,123,4,1,,0,7.0
2088-05-13 17:29:03,2,123,4,1,,0,7.0
2088-05-13 17:29:06,0,156,8,1,,185,0.0
2088-05-13 17:29:07,0,42,8,1,,396,1.0
2088-05-13 17:29:08,0,42,8,1,,396,1.0
2088-05-13 17:29:10,2,123,4,1,,0,7.0
2088-05-13 17:29:13,0,156,8,1,,1378,0.0
2088-05-13 17:29:16,2,123,4,1,,0,7.0
2088-05-13 17:29:23,2,123,4,1,,0,7.0
2088-05-13 17:29:29,2,123,4,1,,0,7.0
2088-05-13 17:29:36,2,123,4,1,,0,7.0
2088-05-13 17:29:42,2,123,4,1,,0,7.0
2088-05-13 17:29:49,2,123,4,1,,0,7.0
2088-05-13 17:29:56,2,123,4,1,,0,7.0
2088-05-13 17:30:02,2,123,4,1,,0,7.0
2088-05-13 17:30:09,2,123,4,1,,0,7.0
2088-05-13 17:30:12,0,156,5,1,,1,2.0
2088-05-13 17:30:15,2,123,4,1,,0,7.0
2088-05-13 17:30:17,0,156,5,1,,1,2.0
2088-05-13 17:30:18,0,156,5,1,,1,2.0
2088-05-13 17:30:22,2,123,4,1,,0,7.0
2088-05-13 17:30:23,0,156,5,1,,1,2.0
2088-05-13 17:30:24,0,156,5,1,,1,2.0
2088-05-13 17:30:26,0,156,8,1,,0,0.0
2088-05-13 17:30:27,0,156,5,1,,1,2.0
2088-05-13 17:30:28,0,156,5,1,,1,2.0
2088-05-13 17:30:29,2,123,4,1,,0,7.0
2088-05-13 17:30:33,0,156,5,1,,1,2.0
2088-05-13 17:30:34,0,156,5,1,,1,2.0
2088-05-13 17:30:35,2,123,4,1,,0,7.0
2088-05-13 17:30:38,0,156,5,1,,1,2.0
2088-05-13 17:30:39,0,156,5,1,,1,2.0
2088-05-13 17:30:42,2,123,4,1,,0,7.0
2088-05-13 17:30:43,0,156,5,1,,1,2.0
2088-05-13 17:30:44,0,156,5,1,,1,2.0
2088-05-13 17:30:48,0,156,5,1,,1,2.0
2088-05-13 17:30:49,2,123,4,1,,0,7.0
2088-05-13 17:30:50,0,156,5,1,,1,2.0
2088-05-13 17:30:53,0,156,5,1,,1,2.0
2088-05-13 17:30:54,0,156,5,1,,1,2.0
2088-05-13 17:30:55,2,123,4,1,,0,7.0
2088-05-13 17:30:57,0,156,8,1,,628,0.0
2088-05-13 17:30:59,0,156,5,1,,1,2.0
2088-05-13 17:31:00,0,156,5,1,,1,2.0
2088-05-13 17:31:02,2,123,4,1,,0,7.0
2088-05-13 17:31:04,0,156,5,1,,1,2.0
2088-05-13 17:31:05,0,156,5,1,,1,2.0
2088-05-13 17:31:08,2,123,4,1,,0,7.0
2088-05-13 17:31:09,0,156,5,1,,1,2.0
2088-05-13 17:31:10,0,156,5,1,,1,2.0
2088-05-13 17:31:14,0,156,5,1,,1,2.0
2088-05-13 17:31:15,2,123,4,1,,0,7.0
2088-05-13 17:31:16,0,156,5,1,,1,2.0
2088-05-13 17:31:20,0,156,5,1,,1,2.0
2088-05-13 17:31:21,0,156,5,1,,1,2.0
2088-05-13 17:31:22,2,123,4,1,,0,7.0
2088-05-13 17:31:23,2,123,4,1,,0,7.0
2088-05-13 17:31:25,0,156,5,1,,1,2.0
2088-05-13 17:31:26,0,156,5,1,,1,2.0
2088-05-13 17:31:28,2,123,4,1,,0,7.0
2088-05-13 17:31:30,0,156,5,1,,1,2.0
2088-05-13 17:31:31,0,156,5,1,,1,2.0
2088-05-13 17:31:35,0,156,5,1,,1,2.0
2088-05-13 17:31:36,2,123,4,1,,0,7.0
2088-05-13 17:31:37,0,156,5,1,,1,2.0
2088-05-13 17:31:40,0,156,5,1,,1,2.0
2088-05-13 17:31:41,2,123,4,1,,0,7.0
2088-05-13 17:31:42,0,156,5,1,,1,2.0
2088-05-13 17:31:46,0,156,5,1,,1,2.0
2088-05-13 17:31:47,0,156,5,1,,1,2.0
2088-05-13 17:31:48,2,123,4,1,,0,7.0
2088-05-13 17:31:51,0,156,5,1,,1,2.0
2088-05-13 17:31:52,0,156,5,1,,1,2.0
2088-05-13 17:31:55,2,123,4,1,,0,7.0
2088-05-13 17:31:56,0,156,5,1,,1,2.0
2088-05-13 17:31:57,0,156,5,1,,1,2.0
2088-05-13 17:32:01,2,123,4,1,,0,7.0
2088-05-13 17:32:02,0,156,5,1,,1,2.0
2088-05-13 17:32:03,0,156,5,1,,1,2.0
2088-05-13 17:32:06,0,156,5,1,,1,2.0
2088-05-13 17:32:07,0,156,5,1,,1,2.0
2088-05-13 17:32:08,2,123,4,1,,0,7.0
2088-05-13 17:32:11,0,156,5,1,,1,2.0
2088-05-13 17:32:12,0,156,5,1,,1,2.0
2088-05-13 17:32:13,0,156,2,1,,1,13.0
2088-05-13 17:32:14,2,123,4,1,,0,7.0
2088-05-13 17:32:17,0,156,5,1,,1,2.0
2088-05-13 17:32:21,2,123,4,1,,0,7.0
2088-05-13 17:32:22,0,156,5,1,,1,2.0
2088-05-13 17:32:27,2,123,4,1,,0,7.0
2088-05-13 17:32:28,0,156,5,1,,1,2.0
2088-05-13 17:32:33,0,156,8,1,,1,0.0
2088-05-13 17:32:34,0,156,5,1,,1,2.0
2088-05-13 17:32:35,2,123,4,1,,0,7.0
2088-05-13 17:32:38,0,156,5,1,,1,2.0
2088-05-13 17:32:40,2,123,4,1,,0,7.0
2088-05-13 17:32:43,0,156,5,1,,1,2.0
2088-05-13 17:32:47,2,123,4,1,,0,7.0
2088-05-13 17:32:48,0,156,5,1,,1,2.0
2088-05-13 17:32:53,0,156,5,1,,1,2.0
2088-05-13 17:32:54,2,123,4,1,,0,7.0
2088-05-13 17:32:59,0,156,5,1,,1,2.0
2088-05-13 17:33:00,2,123,4,1,,0,7.0
2088-05-13 17:33:04,0,156,5,1,,1,2.0
2088-05-13 17:33:06,2,123,4,1,,0,7.0
2088-05-13 17:33:07,0,156,2,1,,1,13.0
2088-05-13 17:33:09,0,156,5,1,,1,2.0
2088-05-13 17:33:13,2,123,4,1,,0,7.0
2088-05-13 17:33:14,0,156,5,1,,1,2.0
2088-05-13 17:33:19,2,123,4,1,,0,7.0
2088-05-13 17:33:20,0,156,5,1,,1,2.0
2088-05-13 17:33:24,0,156,5,1,,1,2.0
2088-05-13 17:33:26,2,123,4,1,,0,7.0
2088-05-13 17:33:30,0,156,5,1,,1,2.0
2088-05-13 17:33:32,2,123,4,1,,0,7.0
2088-05-13 17:33:35,0,156,5,1,,1,2.0
2088-05-13 17:33:39,2,123,4,1,,0,7.0
2088-05-13 17:33:40,0,156,5,1,,1,2.0
2088-05-13 17:33:45,2,123,4,1,,0,7.0
2088-05-13 17:33:46,0,156,5,1,,1,2.0
2088-05-13 17:33:50,0,156,5,1,,1,2.0
2088-05-13 17:33:52,2,123,4,1,,0,7.0
2088-05-13 17:33:54,0,156,8,1,,1254,0.0
2088-05-13 17:33:56,0,156,5,1,,1,2.0
2088-05-13 17:33:58,2,123,4,1,,0,7.0
2088-05-13 17:34:01,0,156,5,1,,1,2.0
2088-05-13 17:34:05,2,123,4,1,,0,7.0
2088-05-13 17:34:06,0,156,5,1,,1,2.0
2088-05-13 17:34:07,0,156,2,1,,1,13.0
2088-05-13 17:34:11,2,123,4,1,,0,7.0
2088-05-13 17:34:12,0,156,5,1,,1,2.0
2088-05-13 17:34:16,0,156,5,1,,1,2.0
2088-05-13 17:34:18,2,123,4,1,,0,7.0
2088-05-13 17:34:22,0,156,8,1,,1,0.0
2088-05-13 17:34:23,0,156,5,1,,1,2.0
2088-05-13 17:34:25,2,123,4,1,,0,7.0
2088-05-13 17:34:27,0,156,5,1,,1,2.0
2088-05-13 17:34:31,2,123,4,1,,0,7.0
2088-05-13 17:34:32,0,156,5,1,,1,2.0
2088-05-13 17:34:37,0,156,5,1,,1,2.0
2088-05-13 17:34:38,2,123,4,1,,0,7.0
2088-05-13 17:34:42,0,156,5,1,,1,2.0
2088-05-13 17:34:44,2,123,4,1,,0,7.0
2088-05-13 17:34:48,0,156,5,1,,1,2.0
2088-05-13 17:34:51,2,123,4,1,,0,7.0
2088-05-13 17:34:53,0,156,5,1,,1,2.0
2088-05-13 17:34:57,0,156,2,1,,1,13.0
2088-05-13 17:34:58,0,156,5,1,,1,2.0
2088-05-13 17:34:59,2,123,4,1,,0,7.0
2088-05-13 17:35:03,0,156,5,1,,1,2.0
2088-05-13 17:35:04,2,123,4,1,,0,7.0
2088-05-13 17:35:08,0,156,5,1,,1,2.0
2088-05-13 17:35:11,2,123,4,1,,0,7.0
2088-05-13 17:35:13,0,156,5,1,,1,2.0
2088-05-13 17:35:14,2,123,4,1,,0,7.0
2088-05-13 17:35:17,2,123,4,1,,0,7.0
2088-05-13 17:35:19,0,156,5,1,,1,2.0
2088-05-13 17:35:23,2,123,4,1,,0,7.0
2088-05-13 17:35:24,0,156,5,1,,1,2.0
2088-05-13 17:35:29,0,156,5,1,,1,2.0
2088-05-13 17:35:30,2,123,4,1,,0,7.0
2088-05-13 17:35:32,0,156,2,1,,1,13.0
2088-05-13 17:35:34,0,156,5,1,,1,2.0
2088-05-13 17:35:37,2,123,4,1,,0,7.0
2088-05-13 17:35:41,0,156,5,1,,1,2.0
2088-05-13 17:35:43,2,123,4,1,,0,7.0
2088-05-13 17:35:46,0,156,5,1,,1,2.0
2088-05-13 17:35:47,1,156,6,1,,498,48.0
2088-05-13 17:35:48,2,123,4,1,,0,7.0
2088-05-13 17:35:50,2,123,4,1,,0,7.0
2088-05-13 17:35:51,0,156,5,1,,1,2.0
2088-05-13 17:35:56,0,156,5,1,,1,2.0
2088-05-13 17:35:57,2,123,4,1,,0,7.0
2088-05-13 17:36:00,0,156,8,1,,370,0.0
2088-05-13 17:36:02,0,156,5,1,,1,2.0
2088-05-13 17:36:03,2,123,4,1,,0,7.0
2088-05-13 17:36:07,0,156,5,1,,1,2.0
2088-05-13 17:36:09,2,123,4,1,,0,7.0
2088-05-13 17:36:12,0,156,5,1,,1,2.0
2088-05-13 17:36:16,2,123,4,1,,0,7.0
2088-05-13 17:36:17,0,156,5,1,,1,2.0
2088-05-13 17:36:22,0,156,5,1,,1,2.0
2088-05-13 17:36:23,2,123,4,1,,0,7.0
2088-05-13 17:36:28,0,156,5,1,,1,2.0
2088-05-13 17:36:29,0,156,2,1,,1,13.0
2088-05-13 17:36:30,2,123,4,1,,0,7.0
2088-05-13 17:36:33,0,156,5,1,,1,2.0
