channel_id,timestamp,host_id,content_type,protocol,content_id,geo_location,user_id
49906,2,2088-05-17 01:45:23 ,123,4,1,,882,7.0
32153,2,2088-05-17 01:45:24 ,123,4,1,,882,7.0
38054,2,2088-05-17 01:45:24 ,123,4,1,,882,7.0
46996,2,2088-05-17 01:45:25 ,123,4,1,,882,7.0
44029,2,2088-05-17 01:45:25 ,123,4,1,,882,7.0
36998,0,2088-05-17 01:45:26 ,156,5,1,,1,2.0
14345,2,2088-05-17 01:45:27 ,123,4,1,,882,7.0
66457,0,2088-05-17 01:45:27 ,156,2,1,,1,13.0
76420,2,2088-05-17 01:45:28 ,123,4,1,,882,7.0
84058,0,2088-05-17 01:45:28 ,156,5,1,,1,2.0
70511,2,2088-05-17 01:45:29 ,123,4,1,,882,7.0
55894,2,2088-05-17 01:45:30 ,123,4,1,,882,7.0
47891,0,2088-05-17 01:45:32 ,156,5,1,,1,2.0
9405,0,2088-05-17 01:45:33 ,156,5,1,,1,2.0
76426,0,2088-05-17 01:45:37 ,156,5,1,,1,2.0
9458,0,2088-05-17 01:45:38 ,156,5,1,,1,2.0
44948,0,2088-05-17 01:45:42 ,156,5,1,,1,2.0
71512,0,2088-05-17 01:45:44 ,156,5,1,,1,2.0
79281,0,2088-05-17 01:45:45 ,156,8,1,,1,0.0
73527,0,2088-05-17 01:45:48 ,156,5,1,,1,2.0
82099,0,2088-05-17 01:45:49 ,156,5,1,,1,2.0
2524,0,2088-05-17 01:45:54 ,156,5,1,,1,2.0
69534,0,2088-05-17 01:45:59 ,156,5,1,,1,2.0
86045,0,2088-05-17 01:46:04 ,156,5,1,,1,2.0
6519,0,2088-05-17 01:46:10 ,156,5,1,,1,2.0
18361,0,2088-05-17 01:46:15 ,156,5,1,,1,2.0
36999,0,2088-05-17 01:46:20 ,156,5,1,,1,2.0
52967,0,2088-05-17 01:46:25 ,156,5,1,,1,2.0
16199,0,2088-05-17 01:46:33 ,156,2,1,,1,13.0
13250,2,2088-05-17 01:47:03 ,77,8,1,,1,1.0
16249,0,2088-05-17 01:47:23 ,156,2,1,,1,13.0
70656,0,2088-05-17 01:47:34 ,156,5,1,,1,2.0
83086,0,2088-05-17 01:47:39 ,156,5,1,,1,2.0
10343,0,2088-05-17 01:47:44 ,156,5,1,,1,2.0
72398,0,2088-05-17 01:47:49 ,156,5,1,,1,2.0
75335,0,2088-05-17 01:47:54 ,156,5,1,,1,2.0
33062,0,2088-05-17 01:48:00 ,156,5,1,,1,2.0
613,0,2088-05-17 01:48:00 ,156,8,1,,1,0.0
83042,0,2088-05-17 01:48:05 ,156,5,1,,1,2.0
61699,0,2088-05-17 01:48:10 ,156,5,1,,1,2.0
79179,0,2088-05-17 01:48:15 ,156,5,1,,1,2.0
86009,2,2088-05-17 01:48:21 ,123,4,1,,882,7.0
71529,2,2088-05-17 01:48:21 ,123,4,1,,882,7.0
1509,0,2088-05-17 01:48:21 ,156,5,1,,1,2.0
74427,2,2088-05-17 01:48:22 ,123,4,1,,882,7.0
45842,0,2088-05-17 01:48:22 ,156,2,1,,1,13.0
47924,2,2088-05-17 01:48:23 ,123,4,1,,882,7.0
72399,0,2088-05-17 01:48:26 ,156,5,1,,1,2.0
32137,2,2088-05-17 01:48:29 ,123,4,1,,882,7.0
17400,2,2088-05-17 01:48:29 ,123,4,1,,882,7.0
64600,2,2088-05-17 01:48:30 ,123,4,1,,882,7.0
38055,2,2088-05-17 01:48:30 ,123,4,1,,882,7.0
67456,0,2088-05-17 01:48:31 ,156,5,1,,1,2.0
82119,0,2088-05-17 01:48:53 ,156,5,1,,1,2.0
32120,0,2088-05-17 01:48:58 ,156,5,1,,1,2.0
27271,0,2088-05-17 01:49:04 ,156,5,1,,1,2.0
68534,0,2088-05-17 01:49:09 ,156,5,1,,1,2.0
86023,0,2088-05-17 01:49:14 ,156,5,1,,1,2.0
62495,0,2088-05-17 01:49:20 ,156,5,1,,1,2.0
28184,0,2088-05-17 01:49:23 ,156,2,1,,1,13.0
24321,0,2088-05-17 01:49:25 ,156,5,1,,1,2.0
74458,0,2088-05-17 01:49:30 ,156,5,1,,1,2.0
13241,1,2088-05-17 01:49:31 ,156,6,1,,73,47.0
50812,0,2088-05-17 01:49:36 ,156,5,1,,1,2.0
62496,0,2088-05-17 01:49:41 ,156,5,1,,1,2.0
28150,0,2088-05-17 01:49:46 ,156,5,1,,1,2.0
62542,0,2088-05-17 01:49:52 ,156,5,1,,1,2.0
66458,0,2088-05-17 01:49:57 ,156,5,1,,1,2.0
19300,0,2088-05-17 01:50:02 ,156,5,1,,1,2.0
49915,0,2088-05-17 01:50:07 ,156,5,1,,1,2.0
23219,0,2088-05-17 01:50:13 ,156,5,1,,1,2.0
6520,0,2088-05-17 01:50:18 ,156,5,1,,1,2.0
57713,0,2088-05-17 01:50:23 ,156,5,1,,1,2.0
57714,0,2088-05-17 01:50:24 ,156,2,1,,1,13.0
11373,0,2088-05-17 01:50:28 ,156,5,1,,1,2.0
72424,0,2088-05-17 01:50:33 ,156,5,1,,1,2.0
26319,0,2088-05-17 01:50:34 ,156,8,1,,1,0.0
83071,0,2088-05-17 01:50:39 ,156,5,1,,1,2.0
52968,2,2088-05-17 01:50:40 ,123,4,1,,882,7.0
11405,2,2088-05-17 01:50:40 ,123,4,1,,882,7.0
70657,2,2088-05-17 01:50:41 ,123,4,1,,882,7.0
67443,2,2088-05-17 01:50:41 ,123,4,1,,882,7.0
70658,2,2088-05-17 01:50:42 ,123,4,1,,882,7.0
73491,2,2088-05-17 01:50:42 ,123,4,1,,882,7.0
17401,2,2088-05-17 01:50:43 ,123,4,1,,882,7.0
46971,2,2088-05-17 01:50:43 ,123,4,1,,882,7.0
41849,0,2088-05-17 01:50:44 ,156,5,1,,1,2.0
68573,0,2088-05-17 01:50:49 ,156,5,1,,1,2.0
14435,0,2088-05-17 01:50:54 ,156,5,1,,1,2.0
66459,0,2088-05-17 01:51:24 ,156,2,1,,1,13.0
44915,0,2088-05-17 01:52:03 ,156,5,1,,1,2.0
72404,0,2088-05-17 01:52:08 ,156,5,1,,1,2.0
88082,0,2088-05-17 01:52:13 ,156,5,1,,1,2.0
44925,0,2088-05-17 01:52:19 ,156,5,1,,1,2.0
13267,0,2088-05-17 01:52:23 ,156,2,1,,1,13.0
67444,0,2088-05-17 01:52:24 ,156,5,1,,1,2.0
84993,0,2088-05-17 01:52:29 ,156,5,1,,1,2.0
82115,0,2088-05-17 01:52:34 ,156,5,1,,1,2.0
57726,0,2088-05-17 01:52:40 ,156,5,1,,1,2.0
59775,0,2088-05-17 01:52:45 ,156,5,1,,1,2.0
36035,0,2088-05-17 01:52:50 ,156,5,1,,1,2.0
45843,2,2088-05-17 01:52:51 ,123,4,1,,0,7.0
73528,0,2088-05-17 01:52:55 ,156,5,1,,1,2.0
28151,1,2088-05-17 01:52:58 ,156,6,0,,211,
45844,2,2088-05-17 01:52:58 ,123,4,1,,0,7.0
36003,0,2088-05-17 01:53:00 ,156,5,1,,1,2.0
1488,0,2088-05-17 01:53:06 ,156,5,1,,1,2.0
3493,0,2088-05-17 01:53:11 ,156,5,1,,1,2.0
50855,0,2088-05-17 01:53:14 ,156,8,1,,1,0.0
73536,0,2088-05-17 01:53:16 ,156,5,1,,1,2.0
49899,0,2088-05-17 01:53:22 ,156,5,1,,1,2.0
28185,0,2088-05-17 01:53:27 ,156,5,1,,1,2.0
24292,0,2088-05-17 01:53:32 ,156,2,1,,1,13.0
57727,0,2088-05-17 01:53:32 ,156,5,1,,1,2.0
62543,0,2088-05-17 01:53:37 ,156,5,1,,1,2.0
30079,0,2088-05-17 01:53:43 ,156,5,1,,1,2.0
47892,0,2088-05-17 01:53:48 ,156,5,1,,1,2.0
20351,0,2088-05-17 01:53:53 ,156,5,1,,1,2.0
79180,0,2088-05-17 01:53:54 ,156,8,1,,1,0.0
78319,0,2088-05-17 01:53:58 ,156,5,1,,1,2.0
12306,0,2088-05-17 01:54:03 ,156,5,1,,1,2.0
53867,0,2088-05-17 01:54:24 ,156,2,1,,1,13.0
9406,0,2088-05-17 01:54:39 ,156,8,1,,786,0.0
29274,0,2088-05-17 01:55:11 ,156,5,1,,1,2.0
79195,0,2088-05-17 01:55:17 ,156,5,1,,1,2.0
43932,0,2088-05-17 01:55:22 ,156,5,1,,1,2.0
21299,0,2088-05-17 01:55:23 ,156,2,1,,1,13.0
63398,0,2088-05-17 01:55:27 ,156,5,1,,1,2.0
78282,0,2088-05-17 01:55:32 ,156,5,1,,1,2.0
78312,0,2088-05-17 01:55:38 ,156,5,1,,1,2.0
30058,0,2088-05-17 01:55:43 ,156,5,1,,1,2.0
77357,0,2088-05-17 01:55:44 ,156,8,1,,1,0.0
11406,0,2088-05-17 01:55:48 ,156,5,1,,1,2.0
69521,0,2088-05-17 01:55:53 ,156,5,1,,1,2.0
18326,0,2088-05-17 01:55:58 ,156,5,1,,1,2.0
16314,0,2088-05-17 01:56:04 ,156,5,1,,1,2.0
55923,0,2088-05-17 01:56:09 ,156,5,1,,1,2.0
65555,0,2088-05-17 01:56:28 ,156,2,1,,1,13.0
24322,0,2088-05-17 01:56:36 ,156,8,1,,1135,0.0
77396,0,2088-05-17 01:57:22 ,156,2,1,,1,13.0
46972,0,2088-05-17 01:58:26 ,156,5,1,,1,2.0
21256,0,2088-05-17 01:58:29 ,156,2,1,,1,13.0
81143,0,2088-05-17 01:58:32 ,156,5,1,,1,2.0
68574,0,2088-05-17 01:58:37 ,156,5,1,,1,2.0
82065,0,2088-05-17 01:58:42 ,156,5,1,,1,2.0
52950,0,2088-05-17 01:58:47 ,156,5,1,,1,2.0
80232,0,2088-05-17 01:58:52 ,156,5,1,,1,2.0
3494,0,2088-05-17 01:58:52 ,156,8,1,,1,0.0
50826,0,2088-05-17 01:58:58 ,156,5,1,,1,2.0
5578,0,2088-05-17 01:59:03 ,156,5,1,,1,2.0
50856,0,2088-05-17 01:59:08 ,156,5,1,,1,2.0
57735,0,2088-05-17 01:59:13 ,156,5,1,,1,2.0
41069,0,2088-05-17 01:59:19 ,156,5,1,,1,2.0
3495,0,2088-05-17 01:59:22 ,156,2,1,,1,13.0
39971,0,2088-05-17 01:59:24 ,156,5,1,,1,2.0
17387,2,2088-05-17 01:59:37 ,123,4,1,,0,7.0
55924,2,2088-05-17 01:59:40 ,123,4,1,,882,7.0
67515,2,2088-05-17 01:59:41 ,123,4,1,,882,7.0
64594,2,2088-05-17 01:59:42 ,123,4,1,,882,7.0
14390,2,2088-05-17 01:59:42 ,123,4,1,,882,7.0
2513,2,2088-05-17 01:59:43 ,123,4,1,,882,7.0
38028,2,2088-05-17 01:59:43 ,123,4,1,,882,7.0
2514,2,2088-05-17 01:59:44 ,123,4,1,,882,7.0
17402,2,2088-05-17 01:59:45 ,123,4,1,,882,7.0
76427,2,2088-05-17 01:59:45 ,123,4,1,,882,7.0
50827,0,2088-05-17 02:00:25 ,156,2,1,,1,13.0
78320,0,2088-05-17 02:00:33 ,156,5,1,,1,2.0
43858,0,2088-05-17 02:00:38 ,156,5,1,,1,2.0
47908,0,2088-05-17 02:00:43 ,156,5,1,,1,2.0
84023,0,2088-05-17 02:00:43 ,156,5,1,,1,2.0
66460,0,2088-05-17 02:00:48 ,156,5,1,,1,2.0
12277,0,2088-05-17 02:00:48 ,156,5,1,,1,2.0
36983,0,2088-05-17 02:00:53 ,156,5,1,,1,2.0
9459,0,2088-05-17 02:00:54 ,156,5,1,,1,2.0
17403,0,2088-05-17 02:00:59 ,156,5,1,,1,2.0
39054,0,2088-05-17 02:00:59 ,156,5,1,,1,2.0
44937,0,2088-05-17 02:01:04 ,156,5,1,,1,2.0
60575,0,2088-05-17 02:01:05 ,156,5,1,,1,2.0
18342,0,2088-05-17 02:01:09 ,156,5,1,,1,2.0
67516,0,2088-05-17 02:01:10 ,156,5,1,,1,2.0
68575,0,2088-05-17 02:01:14 ,156,5,1,,1,2.0
47895,0,2088-05-17 02:01:15 ,156,5,1,,1,2.0
55925,0,2088-05-17 02:01:20 ,156,5,1,,1,2.0
42940,0,2088-05-17 02:01:21 ,156,5,1,,1,2.0
77347,0,2088-05-17 02:01:24 ,156,2,1,,1,13.0
79282,0,2088-05-17 02:01:25 ,156,5,1,,1,2.0
54782,0,2088-05-17 02:01:26 ,156,5,1,,1,2.0
5579,0,2088-05-17 02:01:30 ,156,5,1,,1,2.0
6534,0,2088-05-17 02:01:31 ,156,5,1,,1,2.0
55895,0,2088-05-17 02:01:36 ,156,5,1,,1,2.0
11374,0,2088-05-17 02:01:37 ,156,5,1,,1,2.0
63384,0,2088-05-17 02:01:43 ,156,5,1,,1,2.0
82120,0,2088-05-17 02:01:48 ,156,5,1,,1,2.0
45855,0,2088-05-17 02:01:53 ,156,5,1,,1,2.0
65538,0,2088-05-17 02:01:59 ,156,5,1,,1,2.0
54858,0,2088-05-17 02:02:04 ,156,5,1,,1,2.0
75307,0,2088-05-17 02:02:09 ,156,5,1,,1,2.0
12345,0,2088-05-17 02:02:14 ,156,5,1,,1,2.0
42954,0,2088-05-17 02:02:20 ,156,5,1,,1,2.0
63437,0,2088-05-17 02:02:25 ,156,5,1,,1,2.0
77358,0,2088-05-17 02:02:27 ,156,2,1,,1,13.0
78283,0,2088-05-17 02:02:30 ,156,5,1,,1,2.0
13268,0,2088-05-17 02:02:35 ,156,5,1,,1,2.0
83043,0,2088-05-17 02:02:41 ,156,5,1,,1,2.0
39055,0,2088-05-17 02:02:46 ,156,5,1,,1,2.0
48787,0,2088-05-17 02:02:51 ,156,5,1,,1,2.0
77362,0,2088-05-17 02:02:56 ,156,5,1,,1,2.0
30059,0,2088-05-17 02:03:01 ,156,5,1,,1,2.0
23201,0,2088-05-17 02:03:07 ,156,5,1,,1,2.0
8525,0,2088-05-17 02:03:12 ,156,5,1,,1,2.0
23202,0,2088-05-17 02:03:17 ,156,5,1,,1,2.0
84045,0,2088-05-17 02:03:20 ,156,8,1,,548,0.0
66474,0,2088-05-17 02:03:22 ,156,5,1,,1,2.0
614,0,2088-05-17 02:03:28 ,156,2,1,,1,13.0
24323,0,2088-05-17 02:03:28 ,156,5,1,,1,2.0
37014,0,2088-05-17 02:03:33 ,156,5,1,,1,2.0
48809,0,2088-05-17 02:03:38 ,156,5,1,,1,2.0
81144,0,2088-05-17 02:03:43 ,156,5,1,,1,2.0
16209,0,2088-05-17 02:03:48 ,156,5,1,,1,2.0
83044,0,2088-05-17 02:03:49 ,156,8,1,,0,0.0
38029,0,2088-05-17 02:03:58 ,156,8,1,,0,0.0
61685,0,2088-05-17 02:04:00 ,156,8,1,,1,0.0
36984,0,2088-05-17 02:04:21 ,156,8,1,,548,0.0
47925,0,2088-05-17 02:04:21 ,156,2,1,,1,13.0
48810,0,2088-05-17 02:04:36 ,156,8,1,,987,0.0
54791,0,2088-05-17 02:04:51 ,156,8,1,,1068,0.0
11389,0,2088-05-17 02:04:57 ,156,5,1,,1,2.0
67445,0,2088-05-17 02:05:02 ,156,5,1,,1,2.0
42959,0,2088-05-17 02:05:07 ,156,5,1,,1,2.0
60576,0,2088-05-17 02:05:11 ,156,8,1,,1,0.0
69506,0,2088-05-17 02:05:13 ,156,5,1,,1,2.0
75317,0,2088-05-17 02:05:18 ,156,5,1,,1,2.0
71530,2,2088-05-17 02:05:18 ,123,4,1,,882,7.0
80258,2,2088-05-17 02:05:18 ,123,4,1,,882,7.0
27283,2,2088-05-17 02:05:19 ,123,4,1,,882,7.0
15302,2,2088-05-17 02:05:19 ,123,4,1,,882,7.0
45856,0,2088-05-17 02:05:23 ,156,5,1,,1,2.0
554,0,2088-05-17 02:05:26 ,156,2,1,,1,13.0
30180,0,2088-05-17 02:05:28 ,156,5,1,,1,2.0
2508,0,2088-05-17 02:05:34 ,156,5,1,,1,2.0
47896,0,2088-05-17 02:05:39 ,156,5,1,,1,2.0
88056,0,2088-05-17 02:05:44 ,156,5,1,,1,2.0
55896,0,2088-05-17 02:05:49 ,156,5,1,,1,2.0
3484,0,2088-05-17 02:05:54 ,156,5,1,,1,2.0
34005,0,2088-05-17 02:06:00 ,156,5,1,,1,2.0
73492,0,2088-05-17 02:06:05 ,156,5,1,,1,2.0
42932,0,2088-05-17 02:06:10 ,156,5,1,,1,2.0
76428,0,2088-05-17 02:06:15 ,156,5,1,,1,2.0
44030,0,2088-05-17 02:06:21 ,156,5,1,,1,2.0
80259,0,2088-05-17 02:06:21 ,156,2,1,,1,13.0
38030,0,2088-05-17 02:06:26 ,156,5,1,,1,2.0
26300,0,2088-05-17 02:06:31 ,156,5,1,,1,2.0
63438,0,2088-05-17 02:06:36 ,156,5,1,,1,2.0
45866,0,2088-05-17 02:06:41 ,156,5,1,,1,2.0
87008,0,2088-05-17 02:06:47 ,156,5,1,,1,2.0
57715,0,2088-05-17 02:06:52 ,156,5,1,,1,2.0
25260,0,2088-05-17 02:06:57 ,156,5,1,,1,2.0
555,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
86025,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
53869,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
86024,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
15332,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
6480,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
30060,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
47897,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
24313,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
24312,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
39063,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
70636,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
20359,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
65556,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
24324,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
24311,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
44916,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
30181,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
53868,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
68535,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
24310,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
36036,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
49916,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
83087,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
64624,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
59754,0,2088-05-17 02:07:02 ,156,8,1,,1167,0.0
86010,0,2088-05-17 02:07:23 ,156,2,1,,1,13.0
82066,0,2088-05-17 02:07:27 ,156,8,1,,1,0.0
36082,0,2088-05-17 02:08:05 ,156,5,1,,1,2.0
33049,0,2088-05-17 02:08:11 ,156,5,1,,1,2.0
45867,0,2088-05-17 02:08:13 ,156,5,1,,1,2.0
23220,0,2088-05-17 02:08:16 ,156,5,1,,1,2.0
22241,0,2088-05-17 02:08:18 ,156,5,1,,1,2.0
87009,0,2088-05-17 02:08:21 ,156,5,1,,1,2.0
74437,0,2088-05-17 02:08:22 ,156,2,1,,1,13.0
34006,0,2088-05-17 02:08:24 ,156,5,1,,1,2.0
35095,0,2088-05-17 02:08:26 ,156,5,1,,1,2.0
28207,0,2088-05-17 02:08:29 ,156,5,1,,1,2.0
77363,0,2088-05-17 02:08:32 ,156,5,1,,1,2.0
10338,0,2088-05-17 02:08:34 ,156,5,1,,1,2.0
53877,0,2088-05-17 02:08:37 ,156,5,1,,1,2.0
59755,0,2088-05-17 02:08:40 ,156,5,1,,1,2.0
70637,0,2088-05-17 02:08:42 ,156,5,1,,1,2.0
53870,0,2088-05-17 02:08:45 ,156,5,1,,1,2.0
61700,0,2088-05-17 02:08:47 ,156,5,1,,1,2.0
19323,0,2088-05-17 02:08:50 ,156,5,1,,1,2.0
66461,0,2088-05-17 02:08:52 ,156,5,1,,1,2.0
47926,0,2088-05-17 02:08:55 ,156,5,1,,1,2.0
11375,0,2088-05-17 02:08:58 ,156,5,1,,1,2.0
83088,0,2088-05-17 02:09:01 ,156,5,1,,1,2.0
25202,0,2088-05-17 02:09:03 ,156,5,1,,1,2.0
73513,0,2088-05-17 02:09:06 ,156,5,1,,1,2.0
37000,0,2088-05-17 02:09:08 ,156,5,1,,1,2.0
43887,0,2088-05-17 02:09:11 ,156,5,1,,1,2.0
45868,0,2088-05-17 02:09:13 ,156,5,1,,1,2.0
33076,0,2088-05-17 02:09:19 ,156,5,1,,1,2.0
21307,0,2088-05-17 02:09:23 ,156,2,1,,1,13.0
44917,0,2088-05-17 02:09:24 ,156,5,1,,1,2.0
82100,0,2088-05-17 02:09:29 ,156,5,1,,1,2.0
79181,0,2088-05-17 02:09:34 ,156,5,1,,1,2.0
18362,0,2088-05-17 02:09:40 ,156,5,1,,1,2.0
41836,0,2088-05-17 02:09:45 ,156,5,1,,1,2.0
32154,0,2088-05-17 02:09:50 ,156,5,1,,1,2.0
82116,0,2088-05-17 02:09:55 ,156,5,1,,1,2.0
45845,0,2088-05-17 02:10:00 ,156,5,1,,1,2.0
16250,0,2088-05-17 02:10:06 ,156,5,1,,1,2.0
78289,0,2088-05-17 02:10:11 ,156,5,1,,1,2.0
1489,0,2088-05-17 02:10:16 ,156,5,1,,1,2.0
24325,0,2088-05-17 02:10:19 ,156,5,1,,1,2.0
39056,0,2088-05-17 02:10:21 ,156,5,1,,1,2.0
7410,0,2088-05-17 02:10:25 ,156,5,1,,1,2.0
41070,0,2088-05-17 02:10:27 ,156,5,1,,1,2.0
67446,0,2088-05-17 02:10:30 ,156,5,1,,1,2.0
41047,0,2088-05-17 02:10:32 ,156,5,1,,1,2.0
11376,0,2088-05-17 02:10:32 ,156,2,1,,1,13.0
2515,0,2088-05-17 02:10:35 ,156,5,1,,1,2.0
79294,0,2088-05-17 02:10:37 ,156,5,1,,1,2.0
52962,0,2088-05-17 02:10:40 ,156,5,1,,1,2.0
33050,0,2088-05-17 02:10:42 ,156,5,1,,1,2.0
11420,0,2088-05-17 02:10:46 ,156,5,1,,1,2.0
75318,0,2088-05-17 02:10:48 ,156,5,1,,1,2.0
61701,0,2088-05-17 02:10:51 ,156,5,1,,1,2.0
59747,0,2088-05-17 02:10:53 ,156,5,1,,1,2.0
5568,0,2088-05-17 02:10:56 ,156,5,1,,1,2.0
77397,0,2088-05-17 02:10:58 ,156,5,1,,1,2.0
49907,0,2088-05-17 02:11:02 ,156,5,1,,1,2.0
46987,0,2088-05-17 02:11:03 ,156,5,1,,1,2.0
29263,0,2088-05-17 02:11:07 ,156,5,1,,1,2.0
64625,0,2088-05-17 02:11:08 ,156,5,1,,1,2.0
41891,0,2088-05-17 02:11:12 ,156,5,1,,1,2.0
46997,0,2088-05-17 02:11:14 ,156,5,1,,1,2.0
10361,0,2088-05-17 02:11:19 ,156,5,1,,1,2.0
19305,0,2088-05-17 02:11:24 ,156,5,1,,1,2.0
23278,0,2088-05-17 02:11:24 ,156,2,1,,1,13.0
78321,0,2088-05-17 02:11:29 ,156,5,1,,1,2.0
630,0,2088-05-17 02:11:35 ,156,5,1,,1,2.0
15358,0,2088-05-17 02:11:40 ,156,5,1,,1,2.0
39979,0,2088-05-17 02:11:45 ,156,5,1,,1,2.0
18343,0,2088-05-17 02:11:50 ,156,5,1,,1,2.0
64603,0,2088-05-17 02:11:56 ,156,5,1,,1,2.0
22242,0,2088-05-17 02:12:01 ,156,5,1,,1,2.0
11390,0,2088-05-17 02:12:06 ,156,5,1,,1,2.0
77398,0,2088-05-17 02:12:11 ,156,5,1,,1,2.0
47014,0,2088-05-17 02:12:21 ,156,5,1,,1,2.0
34007,0,2088-05-17 02:12:26 ,156,5,1,,1,2.0
64604,0,2088-05-17 02:12:29 ,156,2,1,,1,13.0
556,0,2088-05-17 02:12:31 ,156,5,1,,1,2.0
50828,0,2088-05-17 02:12:37 ,156,5,1,,1,2.0
81145,0,2088-05-17 02:12:42 ,156,5,1,,1,2.0
63385,0,2088-05-17 02:12:47 ,156,5,1,,1,2.0
71513,0,2088-05-17 02:12:52 ,156,5,1,,1,2.0
32121,0,2088-05-17 02:12:58 ,156,5,1,,1,2.0
43888,0,2088-05-17 02:13:03 ,156,5,1,,1,2.0
61702,0,2088-05-17 02:13:08 ,156,5,1,,1,2.0
29297,0,2088-05-17 02:13:14 ,156,5,1,,1,2.0
33077,0,2088-05-17 02:13:19 ,156,5,1,,1,2.0
88083,0,2088-05-17 02:13:26 ,156,2,1,,1,13.0
58906,0,2088-05-17 02:13:31 ,156,5,1,,1,2.0
3514,0,2088-05-17 02:13:37 ,156,5,1,,0,2.0
21257,0,2088-05-17 02:13:43 ,156,5,1,,0,2.0
53881,0,2088-05-17 02:13:46 ,156,8,1,,102,0.0
82101,0,2088-05-17 02:14:21 ,156,2,1,,1,13.0
56825,0,2088-05-17 02:14:36 ,156,8,1,,882,0.0
38056,0,2088-05-17 02:16:41 ,156,5,1,,1,2.0
33998,0,2088-05-17 02:16:46 ,156,5,1,,1,2.0
63386,0,2088-05-17 02:16:51 ,156,5,1,,1,2.0
83089,0,2088-05-17 02:16:57 ,156,5,1,,1,2.0
55926,0,2088-05-17 02:17:02 ,156,5,1,,1,2.0
15303,0,2088-05-17 02:17:07 ,156,5,1,,1,2.0
81162,0,2088-05-17 02:17:09 ,156,8,1,,1,0.0
16251,0,2088-05-17 02:17:12 ,156,5,1,,1,2.0
70659,0,2088-05-17 02:17:18 ,156,5,1,,1,2.0
73493,0,2088-05-17 02:17:23 ,156,5,1,,1,2.0
60541,0,2088-05-17 02:17:28 ,156,5,1,,1,2.0
15333,0,2088-05-17 02:17:34 ,156,5,1,,1,2.0
3496,0,2088-05-17 02:17:39 ,156,5,1,,1,2.0
57736,0,2088-05-17 02:17:44 ,156,5,1,,1,2.0
21308,0,2088-05-17 02:17:49 ,156,5,1,,1,2.0
86011,0,2088-05-17 02:17:54 ,156,5,1,,1,2.0
73494,0,2088-05-17 02:18:00 ,156,5,1,,1,2.0
86982,0,2088-05-17 02:18:05 ,156,5,1,,1,2.0
67469,0,2088-05-17 02:18:10 ,156,5,1,,1,2.0
64605,0,2088-05-17 02:18:15 ,156,5,1,,1,2.0
61681,0,2088-05-17 02:18:21 ,156,5,1,,1,2.0
21290,0,2088-05-17 02:18:26 ,156,5,1,,1,2.0
60660,0,2088-05-17 02:18:31 ,156,5,1,,1,2.0
38031,0,2088-05-17 02:18:36 ,156,5,1,,1,2.0
44938,0,2088-05-17 02:18:41 ,156,5,1,,1,2.0
24326,0,2088-05-17 02:18:47 ,156,5,1,,1,2.0
45861,0,2088-05-17 02:18:52 ,156,5,1,,1,2.0
63399,0,2088-05-17 02:18:57 ,156,5,1,,1,2.0
47898,0,2088-05-17 02:19:02 ,156,5,1,,1,2.0
27284,0,2088-05-17 02:19:08 ,156,5,1,,1,2.0
41048,0,2088-05-17 02:19:13 ,156,5,1,,1,2.0
41850,0,2088-05-17 02:19:18 ,156,5,1,,1,2.0
65539,0,2088-05-17 02:19:24 ,156,5,1,,1,2.0
10344,0,2088-05-17 02:19:29 ,156,5,1,,1,2.0
69532,0,2088-05-17 02:19:34 ,156,5,1,,1,2.0
45846,0,2088-05-17 02:19:39 ,156,5,1,,1,2.0
39064,0,2088-05-17 02:19:44 ,156,5,1,,1,2.0
10353,0,2088-05-17 02:19:50 ,156,5,1,,1,2.0
12278,0,2088-05-17 02:19:55 ,156,5,1,,1,2.0
41897,0,2088-05-17 02:20:00 ,156,5,1,,1,2.0
8508,0,2088-05-17 02:20:05 ,156,5,1,,1,2.0
16252,0,2088-05-17 02:20:11 ,156,5,1,,1,2.0
